App,Category,Rating,Reviews,Size_MBs,Installs,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
"Clean My House – Chore To Do List, Task Scheduler",PRODUCTIVITY,4.1,661,3.4,"100,000",Free,0,Everyone,Productivity,"June 21, 2018",4.1 and up
Gps Route Finder,MAPS_AND_NAVIGATION,4.4,652,3.4,"100,000",Free,0,Everyone,Maps & Navigation,"May 26, 2018",4.1 and up
"Police Lights, Sirens & Follow Me",AUTO_AND_VEHICLES,4.5,737,8.9,"100,000",Free,0,Everyone,Auto & Vehicles,"June 8, 2018",4.1 and up
Happy Birthday Songs Offline,EVENTS,4.4,464,8.9,"100,000",Free,0,Everyone,Events,"December 4, 2017",4.1 and up
Easy Recipes,FOOD_AND_DRINK,4.7,2707,8.9,"100,000",Free,0,Everyone,Food & Drink,"May 15, 2018",4.0.3 and up
Moodpath - Depression & Anxiety Test,MEDICAL,4.6,6035,8.9,"100,000",Free,0,Everyone,Medical,"July 5, 2018",4.4 and up
Soccer Board Tactics,SPORTS,4.1,6231,8.9,"100,000",Free,0,Everyone,Sports,"February 9, 2018",4.2 and up
Listen and learn English in seven days,EDUCATION,4.3,1516,3.9,"100,000",Free,0,Everyone,Education,"July 28, 2018",4.1 and up
Tamilnadu EB Online Payment,FINANCE,3.7,155,3.9,"100,000",Free,0,Everyone,Finance,"July 30, 2018",4.0.3 and up
Differential Equations Steps,FAMILY,3.6,1185,3.9,"100,000",Free,0,Everyone,Education,"April 11, 2017",4.0.3 and up
BEST CAR SOUNDS,AUTO_AND_VEHICLES,4.3,348,38.0,"100,000",Free,0,Everyone,Auto & Vehicles,"July 29, 2018",2.3 and up
JustSayHi- Dating App. Chat & Meet Singles Nearby,DATING,4.2,5152,38.0,"100,000",Free,0,Mature 17+,Dating,"July 26, 2018",4.1 and up
Qapital - Save Small. Live Large,FINANCE,4.5,8662,38.0,"100,000",Free,0,Everyone,Finance,"July 20, 2018",4.4 and up
Super Hero M Craft Run,GAME,3.7,303,38.0,"100,000",Free,0,Everyone,Arcade,"July 12, 2017",4.0.3 and up
Wii U Simulator,FAMILY,3.4,1178,38.0,"100,000",Free,0,Everyone 10+,Simulation,"April 8, 2018",5.0 and up
Water Surfer Floating BMX Bicycle Rider Racing,FAMILY,4.4,551,38.0,"100,000",Free,0,Everyone,Simulation,"July 3, 2017",2.3 and up
Ovia Parenting & Baby Development Tracker,MEDICAL,4.7,6185,38.0,"100,000",Free,0,Everyone,Medical,"August 3, 2018",4.3 and up
GlassesOff,MEDICAL,3.5,1288,38.0,"100,000",Free,0,Everyone,Medical,"July 10, 2018",3.0 and up
Classical music for baby,PARENTING,4.8,1940,38.0,"100,000",Free,0,Everyone,Parenting;Music & Video,"July 18, 2018",4.2 and up
"CU: UPI Payments, Chat & Call",FINANCE,4.3,693,32.0,"100,000",Free,0,Teen,Finance,"May 3, 2018",4.2 and up
Runner 3d like,GAME,4.5,559,32.0,"100,000",Free,0,Everyone 10+,Action,"August 3, 2018",4.0 and up
Adivina el Emoji,GAME,,2536,32.0,"100,000",Free,0,Everyone,Trivia,"October 2, 2016",4.0.3 and up
Quiz for Clash Royale™,FAMILY,4.0,3788,32.0,"100,000",Free,0,Everyone,Entertainment,"July 18, 2018",4.1 and up
Speed Camera Detector - Traffic & Speed Alert,AUTO_AND_VEHICLES,4.3,138,5.4,"100,000",Free,0,Everyone,Auto & Vehicles,"July 23, 2018",4.0.3 and up
C-SPAN Radio,FAMILY,3.6,608,5.4,"100,000",Free,0,Everyone,Entertainment,"May 17, 2018",4.1 and up
"Meet U - Get Friends for Snapchat, Kik & Instagram",SOCIAL,4.6,4435,5.4,"100,000",Free,0,Mature 17+,Social,"May 25, 2018",4.0.3 and up
Ap Video Downloader for fb New 2018,TOOLS,4.2,676,5.4,"100,000",Free,0,Everyone,Tools,"July 31, 2018",4.0.3 and up
Clock L,PERSONALIZATION,3.9,2852,5.4,"100,000",Free,0,Everyone,Personalization,"September 7, 2015",4.0 and up
T-Mobile SyncUP DRIVE,AUTO_AND_VEHICLES,4.0,1981,18.0,"100,000",Free,0,Everyone,Auto & Vehicles,"August 1, 2018",5.0 and up
Russian Dating & Chat for Russian speaking RusDate,DATING,4.2,1059,18.0,"100,000",Free,0,Mature 17+,Dating,"July 26, 2018",4.2 and up
English Communication - Learn English for Chinese (Learn English for Chinese),EDUCATION,4.7,2544,18.0,"100,000",Free,0,Everyone,Education,"December 29, 2017",4.0 and up
The TK-App - everything under control,HEALTH_AND_FITNESS,4.5,8642,18.0,"100,000",Free,0,Everyone,Health & Fitness,"August 2, 2018",4.4 and up
I will return his eggs,LIBRARIES_AND_DEMO,,91,18.0,"100,000",Free,0,Everyone,Libraries & Demo,"November 16, 2017",2.3 and up
KFC CZ,LIFESTYLE,2.8,1189,18.0,"100,000",Free,0,Everyone,Lifestyle,"June 27, 2018",4.0.3 and up
Mind Games Pro,FAMILY,4.6,15301,18.0,"100,000",Paid,$2.99,Everyone,Puzzle;Brain Games,"July 18, 2018",2.3 and up
Valentines love color by number-Pixel art coloring,FAMILY,4.4,767,18.0,"100,000",Free,0,Everyone,Entertainment,"February 23, 2018",4.1 and up
Sabbath School 4,FAMILY,4.3,2871,18.0,"100,000",Free,0,Everyone,Education,"May 8, 2015",2.3.3 and up
Lire avec Sami et Julie,FAMILY,3.6,569,18.0,"100,000",Free,0,Everyone,Educational;Education,"June 13, 2014",2.2 and up
AB Click2Shop,SHOPPING,3.8,454,18.0,"100,000",Free,0,Everyone,Shopping,"June 26, 2018",4.1 and up
CL Mobile Pro - Classifieds for Craigslist,SHOPPING,4.1,1288,18.0,"100,000",Free,0,Mature 17+,Shopping,"July 9, 2018",4.1 and up
DP Maker,PHOTOGRAPHY,4.2,784,18.0,"100,000",Free,0,Everyone,Photography,"April 29, 2018",4.1 and up
Lionel Messi Wallpapers,SPORTS,4.7,950,18.0,"100,000",Free,0,Everyone,Sports,"July 17, 2018",4.1 and up
Deck Analyzer for CR,TOOLS,4.2,2630,18.0,"100,000",Free,0,Everyone,Tools,"February 2, 2017",4.1 and up
AB Repeat Player,VIDEO_PLAYERS,4.3,1628,18.0,"100,000",Free,0,Everyone,Video Players & Editors,"March 6, 2018",4.4 and up
RST - Sale of cars on the PCT,AUTO_AND_VEHICLES,3.2,250,1.1,"100,000",Free,0,Everyone,Auto & Vehicles,"April 27, 2018",4.0.3 and up
FINAL FANTASY DIMENSIONS,FAMILY,4.3,8450,1.1,"100,000",Paid,$13.99,Everyone,Role Playing,"March 15, 2017",2.3.3 and up
"Savory - Deals,Freebies,Sales",SHOPPING,4.4,2375,1.1,"100,000",Free,0,Everyone,Shopping,"November 2, 2016",2.3.3 and up
DG Coupon,SHOPPING,3.7,668,1.1,"100,000",Free,0,Everyone,Shopping,"July 16, 2018",4.0 and up
CABLE SIZE CALCULATOR BS 7671,TOOLS,3.9,333,1.1,"100,000",Free,0,Everyone,Tools,"February 3, 2016",2.3 and up
Mini for fb lite,TOOLS,4.0,710,1.1,"100,000",Free,0,Everyone,Tools,"May 24, 2018",2.3 and up
CM Launcher Default Theme,PERSONALIZATION,4.5,3989,1.1,"100,000",Free,0,Everyone,Personalization,"September 11, 2015",4.0 and up
JOBS.bg,BUSINESS,4.4,1630,2.2,"100,000",Free,0,Everyone,Business,"August 22, 2017",4.4 and up
StartPage Private Search,LIFESTYLE,4.6,10198,2.2,"100,000",Free,0,Everyone,Lifestyle,"August 21, 2017",2.1 and up
BEBONCOOL GAMEPAD V1.0,GAME,3.9,404,2.2,"100,000",Free,0,Everyone,Arcade,"August 30, 2017",4.0 and up
Florida Lottery Results,NEWS_AND_MAGAZINES,4.1,763,2.2,"100,000",Free,0,Everyone,News & Magazines,"December 18, 2015",2.3.3 and up
Offline English Dictionary,BOOKS_AND_REFERENCE,4.2,860,13.0,"100,000",Free,0,Everyone,Books & Reference,"July 17, 2018",4.0.3 and up
Bing Ads,BUSINESS,4.1,1828,13.0,"100,000",Free,0,Everyone,Business,"July 20, 2018",4.1 and up
DQ Texas,FOOD_AND_DRINK,4.1,336,13.0,"100,000",Free,0,Everyone,Food & Drink,"May 18, 2018",4.1 and up
Tools & Mi Band,HEALTH_AND_FITNESS,4.4,15753,13.0,"100,000",Paid,$3.49,Everyone,Health & Fitness,"July 26, 2018",4.3 and up
"N1.RU - Real estate: apartments, new buildings, lodging",HOUSE_AND_HOME,4.5,7619,13.0,"100,000",Free,0,Everyone,House & Home,"July 12, 2018",4.0.3 and up
Wedding LookBook by The Knot,LIFESTYLE,4.2,3448,13.0,"100,000",Free,0,Everyone,Lifestyle,"July 9, 2018",4.0.3 and up
Real Estate by Movoto,LIFESTYLE,4.4,3114,13.0,"100,000",Free,0,Everyone,Lifestyle,"February 20, 2018",4.0.3 and up
autoricardo.ch – vehicles,LIFESTYLE,3.3,1045,13.0,"100,000",Free,0,Everyone,Lifestyle,"March 13, 2018",4.0 and up
My MLS App,LIFESTYLE,4.1,1213,13.0,"100,000",Free,0,Everyone,Lifestyle,"June 4, 2018",4.0.3 and up
Rized ‼️ Color By Number & Pixel Coloring Book,FAMILY,3.0,1279,13.0,"100,000",Free,0,Everyone,Casual,"June 13, 2018",4.3 and up
Butterfly Pixel Art - coloring by number,FAMILY,4.6,769,13.0,"100,000",Free,0,Everyone,Entertainment,"April 4, 2018",4.1 and up
"Pixel art pro-Sand box,paint by number,number draw",FAMILY,4.5,2442,13.0,"100,000",Free,0,Everyone,Casual;Brain Games,"July 6, 2018",4.0.3 and up
Deck Shop for Clash Royale,FAMILY,4.6,2167,13.0,"100,000",Free,0,Everyone,Entertainment,"August 6, 2018",4.4 and up
Esto Es Guerra TVN,FAMILY,4.5,1303,13.0,"100,000",Free,0,Everyone,Entertainment,"July 24, 2018",4.1 and up
Ratings by Consumer Reports,SHOPPING,4.3,3420,13.0,"100,000",Free,0,Everyone,Shopping,"February 27, 2018",4.1 and up
ez Share Android app,PHOTOGRAPHY,3.3,1461,13.0,"100,000",Free,0,Everyone,Photography,"August 31, 2017",2.3 and up
Lock Screen Phone X Style OS 11,TOOLS,4.4,1166,13.0,"100,000",Free,0,Everyone,Tools,"March 26, 2018",4.3 and up
CARS.bg,AUTO_AND_VEHICLES,4.5,276,1.7,"100,000",Free,0,Everyone,Auto & Vehicles,"July 5, 2017",4.4 and up
AC REMOTE UNIVERSAL-PRO,FAMILY,1.6,402,1.7,"100,000",Free,0,Everyone,Entertainment,"December 11, 2015",2.2 and up
Nero AirBurn,VIDEO_PLAYERS,4.2,1008,1.7,"100,000",Free,0,Everyone,Video Players & Editors,"June 26, 2015",4.0 and up
Florida Blue,HEALTH_AND_FITNESS,3.2,499,34.0,"100,000",Free,0,Everyone,Health & Fitness,"July 10, 2018",7.0 and up
Trell: An app for Explorers | Best Wanderlust App,LIFESTYLE,4.6,8004,34.0,"100,000",Free,0,Teen,Lifestyle,"July 31, 2018",4.1 and up
Fish|Hunt FL,LIFESTYLE,3.6,853,34.0,"100,000",Free,0,Everyone,Lifestyle,"March 22, 2018",4.1 and up
M-acceleration 3D Car Racing,GAME,3.9,1202,34.0,"100,000",Free,0,Everyone,Racing,"June 28, 2018",4.1 and up
Car Parking Nissan GT-R R35 Simulator,FAMILY,3.2,513,34.0,"100,000",Free,0,Everyone,Simulation,"December 5, 2017",4.0 and up
Deep Sleep and Relax Hypnosis,MEDICAL,4.2,4852,34.0,"100,000",Free,0,Everyone,Medical,"October 22, 2013",2.2 and up
Save.ca,SHOPPING,3.7,2094,34.0,"100,000",Free,0,Everyone,Shopping,"July 2, 2018",4.1 and up
Bee Mobile EG,FINANCE,4.2,883,6.5,"100,000",Free,0,Everyone,Finance,"May 5, 2018",4.0 and up
Coloring Book at Five Nights,FAMILY,4.0,532,6.5,"100,000",Free,0,Everyone,Educational,"June 6, 2017",2.3 and up
We learn children's verses in kindergarten,PARENTING,,3248,6.5,"100,000",Free,0,Everyone,Parenting;Education,"December 20, 2017",4.0 and up
ScreenMeet. Easy Phone Meeting,BUSINESS,4.0,624,9.0,"100,000",Free,0,Everyone,Business,"March 22, 2018",5.0 and up
Picktrainer: India's largest photo contest app,EVENTS,4.5,1065,9.0,"100,000",Free,0,Everyone,Events,"May 31, 2018",4.1 and up
Alchemy Classic Ad Free,FAMILY,4.6,20178,9.0,"100,000",Free,0,Everyone,Puzzle,"May 26, 2014",1.6 and up
TIMBER AD FILTER - Very useful ad block app,PRODUCTIVITY,3.8,1343,9.0,"100,000",Free,0,Everyone,Productivity,"March 12, 2018",5.0 and up
Female Daily,BEAUTY,3.9,4354,42.0,"100,000",Free,0,Teen,Beauty,"August 6, 2018",4.0.3 and up
San Andreas: Gang Crime V,GAME,4.1,2399,42.0,"100,000",Free,0,Mature 17+,Action,"January 28, 2018",2.3 and up
L.A. Crime Stories 2 Mad City Crime,GAME,4.2,3946,42.0,"100,000",Free,0,Teen,Racing,"March 30, 2017",2.3 and up
RUN JUMP RUN-fun games for free,GAME,4.4,661,42.0,"100,000",Free,0,Everyone,Action,"April 20, 2018",3.0 and up
Yaoi Ooku: Distorted Love,FAMILY,4.0,2614,6.3,"100,000",Free,0,Mature 17+,Simulation,"April 14, 2015",2.2 and up
CHRONO TRIGGER (Upgrade Ver.),FAMILY,3.8,11250,6.3,"100,000",Paid,$9.99,Everyone 10+,Role Playing,"June 12, 2018",4.2 and up
"Ike - To-Do List, Task List",PRODUCTIVITY,4.6,6320,6.3,"100,000",Free,0,Everyone,Productivity,"December 10, 2016",4.4 and up
Cestovné poriadky CP,MAPS_AND_NAVIGATION,4.6,2681,6.3,"100,000",Free,0,Everyone,Maps & Navigation,"September 25, 2017",4.0.3 and up
SAT Test,EDUCATION,4.1,2363,6.6,"100,000",Free,0,Everyone,Education,"November 17, 2016",4.0 and up
Baskin-Robbins,FOOD_AND_DRINK,3.8,1103,6.6,"100,000",Free,0,Everyone,Food & Drink,"June 8, 2018",4.1 and up
Super Ear,MEDICAL,4.0,3498,6.6,"100,000",Free,0,Everyone,Medical,"May 1, 2018",4.0 and up
Smoke Effect Name Art Maker-Avatar Text Art Editor,PERSONALIZATION,4.3,1961,6.6,"100,000",Free,0,Everyone,Personalization,"June 29, 2018",4.1 and up
White Noise for Baby,PARENTING,4.9,717,6.6,"100,000",Free,0,Everyone,Parenting,"December 30, 2017",4.1 and up
Diabetes Connect,MEDICAL,4.5,4027,8.4,"100,000",Free,0,Everyone,Medical,"October 10, 2017",4.0 and up
Ready4 SAT (Prep4 SAT),EDUCATION,4.6,13612,48.0,"100,000",Free,0,Everyone,Education,"May 10, 2018",4.4 and up
The Room: Old Sins,GAME,4.9,21119,48.0,"100,000",Paid,$4.99,Everyone,Puzzle,"April 18, 2018",4.4 and up
Car Racing game for Kids - Beepzz Dogs 🐕,FAMILY,4.4,131,48.0,"100,000",Free,0,Everyone,Racing;Action & Adventure,"June 13, 2018",4.2 and up
DreamWorks Friends,FAMILY,3.6,1042,48.0,"100,000",Free,0,Everyone,Role Playing;Pretend Play,"August 4, 2017",4.3 and up
DreamWorks Friends,FAMILY,3.6,1042,48.0,"100,000",Free,0,Everyone,Role Playing;Pretend Play,"August 4, 2017",4.3 and up
How it works: AK-74N,FAMILY,4.4,1031,48.0,"100,000",Free,0,Everyone,Entertainment,"January 9, 2018",4.0.3 and up
AdventureQuest Dragons,FAMILY,3.9,10114,48.0,"100,000",Free,0,Everyone,Casual,"June 13, 2018",4.0 and up
10 Minutes a Day Times Tables,FAMILY,4.1,681,48.0,"100,000",Free,0,Everyone,Education,"July 3, 2014",2.2 and up
eHub,BUSINESS,4.2,6969,4.8,"100,000",Free,0,Everyone,Business,"June 29, 2018",4.4 and up
Black & White Camera - Lovely BW,PHOTOGRAPHY,4.2,329,4.8,"100,000",Free,0,Everyone,Photography,"November 13, 2017",4.4 and up
Basket Manager 2017 Free,SPORTS,4.5,2710,4.8,"100,000",Free,0,Everyone,Sports,"November 27, 2017",4.1 and up
Tee and Mo Bath Time Free,FAMILY,3.6,418,97.0,"100,000",Free,0,Everyone,Educational;Education,"November 7, 2016",4.0.3 and up
Tee and Mo Bath Time Free,FAMILY,3.6,418,97.0,"100,000",Free,0,Everyone,Educational;Education,"November 7, 2016",4.0.3 and up
Natural recipes for your beauty,BEAUTY,4.7,1150,9.8,"100,000",Free,0,Everyone,Beauty,"May 15, 2018",4.1 and up
Ah! Monster,FAMILY,4.1,1998,9.8,"100,000",Free,0,Everyone,Casual,"June 21, 2017",4.0 and up
OLX Uganda Sell Buy Cellphones,SHOPPING,4.2,4977,9.8,"100,000",Free,0,Everyone,Shopping,"July 25, 2018",4.1 and up
Free Sports TV,SPORTS,4.3,1802,9.8,"100,000",Free,0,Everyone,Sports,"June 21, 2018",4.0.3 and up
Dz Dinars Numbers to letters,PRODUCTIVITY,4.7,2807,9.8,"100,000",Free,0,Everyone,Productivity,"December 15, 2016",4.0.3 and up
Fresh News,NEWS_AND_MAGAZINES,4.4,2207,9.8,"100,000",Free,0,Everyone,News & Magazines,"July 26, 2018",4.1 and up
5 Nights at Cube Pizzeria City,GAME,3.8,2691,52.0,"100,000",Free,0,Teen,Adventure,"February 22, 2017",4.2 and up
Them Bombs: co-op board game play with 2-4 friends,GAME,4.7,8038,52.0,"100,000",Free,0,Teen,Board,"July 12, 2018",4.1 and up
Quran Juz-30 - Mahad al Zahra,FAMILY,4.6,2654,6.7,"100,000",Free,0,Everyone,Education,"November 2, 2016",2.2 and up
V-CUBE Seminar Mobile,BUSINESS,4.3,542,30.0,"100,000",Free,0,Everyone,Business,"April 17, 2018",4.0 and up
NY mobilbank DK - Danske Bank,FINANCE,2.8,851,30.0,"100,000",Free,0,Everyone,Finance,"June 26, 2018",4.3 and up
Sic Bo Online! Free Casino,GAME,3.8,488,30.0,"100,000",Free,0,Teen,Casino,"June 10, 2016",2.3 and up
Batmobile™ R/C Controller,FAMILY,3.7,452,30.0,"100,000",Free,0,Everyone,Entertainment,"February 2, 2018",4.4 and up
U-Craft Mobile,FAMILY,4.2,11404,30.0,"100,000",Free,0,Everyone,Strategy,"September 11, 2017",4.0.3 and up
AR Remote Car,FAMILY,3.2,1354,30.0,"100,000",Free,0,Everyone,Simulation,"August 12, 2017",4.0 and up
Adventure Xpress,FAMILY,4.2,24775,30.0,"100,000",Free,0,Everyone 10+,Puzzle,"October 12, 2015",2.3.3 and up
Math Solver,FAMILY,4.3,2250,30.0,"100,000",Free,0,Everyone,Education,"November 21, 2017",4.1 and up
DRAGON QUEST,FAMILY,4.2,9659,30.0,"100,000",Paid,$2.99,Everyone,Role Playing,"March 10, 2017",2.3 and up
FD VR - Virtual 3D Web Browser,FAMILY,3.8,729,30.0,"100,000",Free,0,Everyone,Entertainment,"March 9, 2018",4.4 and up
Avios for Android,TRAVEL_AND_LOCAL,2.5,862,30.0,"100,000",Free,0,Everyone,Travel & Local,"April 10, 2018",5.0 and up
"2Do - Reminders, To-do List & Notes",PRODUCTIVITY,4.3,4649,30.0,"100,000",Free,0,Everyone,Productivity,"June 19, 2018",5.0 and up
VIVA BH,TOOLS,4.0,2055,2.6,"100,000",Free,0,Everyone,Tools,"April 9, 2018",4.0 and up
Webmail web mobile app,TOOLS,2.3,395,2.6,"100,000",Free,0,Everyone,Tools,"August 5, 2018",4.1 and up
"Resume Maker:Free CV Maker,Templates Builder",BUSINESS,4.2,715,7.1,"100,000",Free,0,Everyone,Business,"August 1, 2018",4.0.3 and up
Daily Manga - Comic & Webtoon,COMICS,3.2,1446,7.1,"100,000",Free,0,Mature 17+,Comics,"May 18, 2018",4.0.3 and up
Daily Manga - Comic & Webtoon,COMICS,3.2,1462,7.1,"100,000",Free,0,Mature 17+,Comics,"May 18, 2018",4.0.3 and up
Six Packs for Man–Body Building with No Equipment,HEALTH_AND_FITNESS,4.6,2880,7.1,"100,000",Free,0,Everyone,Health & Fitness,"July 24, 2018",4.1 and up
Digit Save Money Automatically,FINANCE,4.5,8188,22.0,"100,000",Free,0,Everyone,Finance,"July 31, 2018",4.1 and up
Digit Save Money Automatically,FINANCE,4.5,8188,22.0,"100,000",Free,0,Everyone,Finance,"July 31, 2018",4.1 and up
be Produbanco,FINANCE,4.0,967,22.0,"100,000",Free,0,Everyone,Finance,"August 2, 2018",4.1 and up
Recipe Keeper,FOOD_AND_DRINK,4.4,1962,22.0,"100,000",Free,0,Everyone,Food & Drink,"June 27, 2018",4.1 and up
Super Funny Ringtones 2018 🔔,LIBRARIES_AND_DEMO,4.5,1703,22.0,"100,000",Free,0,Everyone,Libraries & Demo,"March 1, 2018",4.0.3 and up
Ultimate Quiz for CS:GO - Skins | Cases | Players,GAME,4.5,2526,22.0,"100,000",Free,0,Everyone,Trivia,"February 14, 2018",4.1 and up
Forgotten Hill: Puppeteer,GAME,4.5,2917,22.0,"100,000",Free,0,Teen,Adventure,"October 30, 2017",2.3 and up
OWLIE BOO,FAMILY,4.6,834,22.0,"100,000",Free,0,Everyone,Puzzle;Education,"March 15, 2018",4.0 and up
fred's Pharmacy,MEDICAL,3.0,315,22.0,"100,000",Free,0,Everyone,Medical,"October 10, 2017",4.0 and up
"Pzizz - Sleep, Nap, Focus",MEDICAL,4.3,5521,22.0,"100,000",Free,0,Everyone,Medical,"July 1, 2018",4.1 and up
fred's Pharmacy,MEDICAL,3.0,315,22.0,"100,000",Free,0,Everyone,Medical,"October 10, 2017",4.0 and up
DreamStream By EL AL,TRAVEL_AND_LOCAL,3.4,595,22.0,"100,000",Free,0,Everyone,Travel & Local,"January 18, 2016",4.0 and up
taxi.eu,TRAVEL_AND_LOCAL,4.1,1865,22.0,"100,000",Free,0,Everyone,Travel & Local,"June 28, 2018",4.4 and up
Skin Care and Natural Beauty,BEAUTY,,654,7.4,"100,000",Free,0,Teen,Beauty,"July 17, 2018",4.1 and up
FD VR - Virtual App Launcher,LIBRARIES_AND_DEMO,4.1,1463,7.4,"100,000",Free,0,Everyone,Libraries & Demo,"November 30, 2016",4.4 and up
FD VR - Virtual Reality Camera,FAMILY,4.0,1007,7.4,"100,000",Free,0,Everyone,Entertainment,"November 30, 2016",4.4 and up
B Tiff Viewer,PHOTOGRAPHY,4.1,283,7.4,"100,000",Free,0,Everyone,Photography,"May 12, 2018",4.0 and up
Be the Manager 2018 - Football Strategy,SPORTS,4.3,7557,7.4,"100,000",Free,0,Everyone,Sports,"March 12, 2018",4.2 and up
Freeme Launcher—Stylish Theme,PERSONALIZATION,4.1,2828,7.4,"100,000",Free,0,Everyone,Personalization,"January 22, 2017",4.1 and up
Discover Color,BEAUTY,4.0,364,6.4,"100,000",Free,0,Everyone,Beauty,"May 24, 2018",4.0.3 and up
converter video to mp3,LIBRARIES_AND_DEMO,4.4,783,6.4,"100,000",Free,0,Everyone,Libraries & Demo,"June 10, 2017",2.2 and up
How well do you know me?,GAME,3.9,1290,6.4,"100,000",Free,0,Everyone,Word,"July 26, 2018",4.1 and up
Betul Ke Bohong Eh?,GAME,4.2,601,6.4,"100,000",Free,0,Everyone,Trivia,"April 3, 2015",2.3 and up
"Cardiac diagnosis (heart rate, arrhythmia)",MEDICAL,4.2,4559,6.4,"100,000",Free,0,Everyone,Medical,"July 27, 2018",3.0 and up
N Launcher Pro - Nougat 7.0,PERSONALIZATION,4.3,2538,6.4,"100,000",Paid,$2.99,Everyone,Personalization,"March 23, 2018",4.1 and up
Kids Videos,PARENTING,4.1,559,6.4,"100,000",Free,0,Everyone,Parenting,"May 20, 2018",4.1 and up
Sketch 'n' go,VIDEO_PLAYERS,3.8,3965,6.4,"100,000",Free,0,Everyone,Video Players & Editors,"March 26, 2018",4.1 and up
XXX DISTILLERY,BUSINESS,4.2,509,3.2,"100,000",Free,0,Everyone,Business,"August 2, 2017",4.0 and up
The dollar in mexico,FINANCE,4.5,4254,3.2,"100,000",Free,0,Everyone,Finance,"August 29, 2017",4.0 and up
Pharmacy CI - Pharmacies de garde Côte d'Ivoire,HEALTH_AND_FITNESS,4.5,5509,3.2,"100,000",Free,0,Everyone,Health & Fitness,"July 3, 2018",4.0.3 and up
Lottery Results: Florida,FAMILY,4.2,582,3.2,"100,000",Free,0,Teen,Entertainment,"January 22, 2018",4.0 and up
Grabo.bg,SHOPPING,4.6,8175,3.2,"100,000",Free,0,Everyone,Shopping,"April 5, 2018",4.0.3 and up
DU Security,TOOLS,4.4,4847,3.2,"100,000",Free,0,Everyone,Tools,"June 29, 2016",4.0 and up
Video Downloader for FB : Video Download with Link,VIDEO_PLAYERS,4.5,1060,3.2,"100,000",Free,0,Everyone,Video Players & Editors,"December 20, 2017",4.0 and up
Lettre et demande d'emploi,FAMILY,4.6,302,9.9,"100,000",Free,0,Everyone,Education,"January 2, 2018",4.0 and up
Lettre de motivation et CV,FAMILY,4.3,979,9.9,"100,000",Free,0,Everyone,Education,"July 30, 2018",4.0 and up
Mobitee GPS Golf Free,SPORTS,4.2,1904,9.9,"100,000",Free,0,Everyone,Sports,"June 11, 2018",2.3 and up
CP Surprise,LIFESTYLE,3.8,2548,4.9,"100,000",Free,0,Everyone,Lifestyle,"January 30, 2018",4.1 and up
Culver's,LIFESTYLE,3.9,1638,4.9,"100,000",Free,0,Everyone,Lifestyle,"April 11, 2018",4.3 and up
World History Quick e-Book,FAMILY,4.4,1657,4.9,"100,000",Free,0,Everyone,Education;Education,"July 17, 2018",4.1 and up
Job CV Maker & Portfolio Maker,FAMILY,4.2,593,4.9,"100,000",Free,0,Everyone,Education,"January 1, 2018",3.0 and up
BGCN TV,VIDEO_PLAYERS,3.4,4334,4.9,"100,000",Free,0,Everyone,Video Players & Editors,"November 4, 2015",Varies with device
Download free book with green book,BOOKS_AND_REFERENCE,4.6,4478,9.5,"100,000",Free,0,Everyone 10+,Books & Reference,"July 31, 2017",4.0 and up
Baby Monitor AV,COMMUNICATION,3.3,1434,9.5,"100,000",Free,0,Everyone,Communication,"March 6, 2014",2.3 and up
All Events in City,EVENTS,4.0,3782,9.5,"100,000",Free,0,Everyone,Events,"June 12, 2018",4.0.3 and up
R M Lock Screen,LIBRARIES_AND_DEMO,4.5,399,9.5,"100,000",Free,0,Everyone,Libraries & Demo,"May 22, 2018",4.0.3 and up
FANDOM: Arrow and The Flash,FAMILY,4.5,3935,9.5,"100,000",Free,0,Mature 17+,Entertainment,"June 7, 2018",4.4 and up
BD CRICKET LIVE,SPORTS,4.6,1238,9.5,"100,000",Free,0,Everyone,Sports,"January 15, 2018",4.0.3 and up
SportCAM,TOOLS,3.2,427,9.5,"100,000",Free,0,Everyone,Tools,"May 4, 2018",2.2 and up
OurTime Dating for Singles 50+,DATING,3.4,2519,5.0,"100,000",Free,0,Mature 17+,Dating,"July 25, 2018",4.4 and up
Wells Fargo Daily Change,FINANCE,4.2,283,5.0,"100,000",Free,0,Everyone,Finance,"April 26, 2018",5.0 and up
Wells Fargo Daily Change,FINANCE,4.2,283,5.0,"100,000",Free,0,Everyone,Finance,"April 26, 2018",5.0 and up
App for Craigslist Pro - Buy & Sell Postings,LIFESTYLE,4.3,707,5.0,"100,000",Free,0,Everyone,Lifestyle,"May 9, 2018",4.1 and up
"ARuler - AR Ruler app, Measure tools",TOOLS,4.3,1602,5.0,"100,000",Free,0,Everyone,Tools,"August 3, 2018",7.0 and up
Au Weather Free,WEATHER,4.0,1185,5.0,"100,000",Free,0,Everyone,Weather,"June 18, 2018",2.3 and up
TurboScan: scan documents and receipts in PDF,BUSINESS,4.7,11442,6.8,"100,000",Paid,$4.99,Everyone,Business,"March 25, 2018",4.0 and up
TurboScan: scan documents and receipts in PDF,BUSINESS,4.7,11442,6.8,"100,000",Paid,$4.99,Everyone,Business,"March 25, 2018",4.0 and up
Fashion in Vogue,LIFESTYLE,3.8,1797,6.8,"100,000",Free,0,Everyone,Lifestyle,"September 27, 2016",4.3 and up
